timestamp,wind_speed,wind_direction,temperature,pressure,power_output,hour,day,month
2025-02-04 16:00:00,2.41,199,21.522,1014.316,0.0,16,4,2
2025-02-04 17:00:00,2.776,189,21.649,1011.275,45.078,17,4,2
2025-02-04 18:00:00,0.461,205,20.492,1013.184,35.033,18,4,2
2025-02-04 19:00:00,2.119,223,19.725,1007.773,46.361,19,4,2
2025-02-04 20:00:00,2.238,228,19.959,1016.488,0.0,20,4,2
2025-02-04 21:00:00,3.691,258,21.799,1011.397,23.675,21,4,2
2025-02-04 22:00:00,3.69,270,22.225,1013.605,41.771,22,4,2
2025-02-04 23:00:00,2.372,269,19.756,1009.429,0.0,23,4,2
2025-02-05 00:00:00,2.253,250,22.863,1011.917,93.593,0,5,2
2025-02-05 01:00:00,2.521,279,21.125,1012.826,124.627,1,5,2
2025-02-05 02:00:00,4.665,296,23.83,1013.63,68.665,2,5,2
2025-02-05 03:00:00,2.808,331,22.351,1015.104,44.323,3,5,2
2025-02-05 04:00:00,2.444,12,23.4,1017.982,32.382,4,5,2
2025-02-05 05:00:00,1.984,353,24.452,1015.862,0.0,5,5,2
2025-02-05 06:00:00,1.556,333,28.537,1016.551,0.0,6,5,2
2025-02-05 07:00:00,3.594,284,26.342,1018.003,53.8,7,5,2
2025-02-05 08:00:00,4.238,304,24.919,1015.373,0.0,8,5,2
2025-02-05 09:00:00,5.766,319,27.195,1013.554,16.123,9,5,2
2025-02-05 10:00:00,6.034,324,25.664,1016.692,77.3,10,5,2
2025-02-05 11:00:00,7.696,305,25.372,1016.883,407.732,11,5,2
2025-02-05 12:00:00,5.376,306,26.716,1015.61,0.165,12,5,2
2025-02-05 13:00:00,4.361,312,25.158,1009.3,0.0,13,5,2
2025-02-05 14:00:00,2.757,329,24.811,1011.14,0.0,14,5,2
2025-02-05 15:00:00,4.432,337,23.757,1012.84,0.0,15,5,2
2025-02-05 16:00:00,4.19,352,23.364,1016.003,0.0,16,5,2
2025-02-05 17:00:00,4.596,353,22.699,1013.6,0.0,17,5,2
2025-02-05 18:00:00,2.541,16,19.156,1017.075,14.349,18,5,2
2025-02-05 19:00:00,3.47,30,21.682,1017.61,27.095,19,5,2
2025-02-05 20:00:00,3.5,12,19.257,1017.262,27.628,20,5,2
2025-02-05 21:00:00,3.355,40,18.439,1017.281,33.681,21,5,2
2025-02-05 22:00:00,2.313,65,20.035,1010.553,0.0,22,5,2
2025-02-05 23:00:00,4.112,76,20.344,1015.112,0.0,23,5,2
2025-02-06 00:00:00,5.705,84,19.829,1011.796,86.939,0,6,2
2025-02-06 01:00:00,2.636,117,22.164,1008.672,0.0,1,6,2
2025-02-06 02:00:00,3.826,91,20.2,1012.756,51.78,2,6,2
2025-02-06 03:00:00,0.176,116,22.059,1017.593,20.976,3,6,2
2025-02-06 04:00:00,3.191,110,22.626,1015.001,70.634,4,6,2
2025-02-06 05:00:00,1.377,133,24.042,1019.672,0.0,5,6,2
2025-02-06 06:00:00,2.464,138,25.142,1014.151,58.714,6,6,2
2025-02-06 07:00:00,2.029,119,24.196,1020.962,111.907,7,6,2
2025-02-06 08:00:00,3.253,113,26.721,1014.151,3.009,8,6,2
2025-02-06 09:00:00,4.941,134,26.193,1013.686,51.872,9,6,2
2025-02-06 10:00:00,2.436,133,23.912,1009.781,0.0,10,6,2
2025-02-06 11:00:00,3.364,125,23.694,1016.951,49.337,11,6,2
2025-02-06 12:00:00,3.471,117,25.696,1012.112,62.445,12,6,2
2025-02-06 13:00:00,5.865,132,24.94,1011.678,51.167,13,6,2
2025-02-06 14:00:00,5.24,167,24.438,1017.463,71.113,14,6,2
2025-02-06 15:00:00,3.085,132,23.791,1017.094,15.428,15,6,2
2025-02-06 16:00:00,3.079,185,23.315,1017.015,21.495,16,6,2
2025-02-06 17:00:00,5.281,192,23.411,1012.532,86.011,17,6,2
2025-02-06 18:00:00,4.898,206,20.232,1013.466,52.867,18,6,2
2025-02-06 19:00:00,2.777,201,19.561,1013.439,0.0,19,6,2
2025-02-06 20:00:00,2.736,204,19.208,1015.966,45.831,20,6,2
2025-02-06 21:00:00,2.681,211,20.602,1018.28,61.152,21,6,2
2025-02-06 22:00:00,2.265,195,21.683,1014.723,0.0,22,6,2
2025-02-06 23:00:00,0.766,184,19.811,1019.544,0.0,23,6,2
2025-02-07 00:00:00,1.488,208,17.745,1016.264,0.0,0,7,2
2025-02-07 01:00:00,4.148,183,19.207,1012.868,37.41,1,7,2
2025-02-07 02:00:00,3.053,194,20.896,1016.058,67.272,2,7,2
2025-02-07 03:00:00,3.12,190,21.963,1018.69,0.0,3,7,2
2025-02-07 04:00:00,3.541,176,22.923,1019.567,7.897,4,7,2
2025-02-07 05:00:00,6.195,215,24.23,1017.133,104.306,5,7,2
2025-02-07 06:00:00,4.643,201,24.518,1013.649,0.0,6,7,2
2025-02-07 07:00:00,5.507,184,26.749,1012.922,66.896,7,7,2
2025-02-07 08:00:00,3.943,184,25.126,1015.301,0.0,8,7,2
2025-02-07 09:00:00,3.905,173,25.167,1018.594,0.0,9,7,2
2025-02-07 10:00:00,4.255,176,26.842,1014.874,0.0,10,7,2
2025-02-07 11:00:00,3.48,182,24.286,1014.936,32.784,11,7,2
2025-02-07 12:00:00,3.869,189,26.263,1013.726,15.425,12,7,2
2025-02-07 13:00:00,5.2,190,25.413,1012.589,13.157,13,7,2
2025-02-07 14:00:00,3.612,181,24.47,1013.086,2.83,14,7,2
2025-02-07 15:00:00,3.915,196,25.816,1013.979,0.0,15,7,2
2025-02-07 16:00:00,4.709,197,22.383,1018.727,80.683,16,7,2
2025-02-07 17:00:00,3.075,191,24.831,1012.853,0.0,17,7,2
2025-02-07 18:00:00,4.625,221,21.38,1013.73,50.285,18,7,2
2025-02-07 19:00:00,3.832,222,19.52,1010.976,0.0,19,7,2
2025-02-07 20:00:00,3.199,245,20.689,1015.722,44.812,20,7,2
2025-02-07 21:00:00,0.795,270,19.048,1017.672,57.052,21,7,2
2025-02-07 22:00:00,1.847,296,19.372,1018.446,59.648,22,7,2
2025-02-07 23:00:00,3.028,312,20.89,1014.182,80.906,23,7,2
2025-02-08 00:00:00,5.011,315,21.499,1015.248,45.337,0,8,2
2025-02-08 01:00:00,4.348,317,20.591,1013.064,76.878,1,8,2
2025-02-08 02:00:00,4.855,316,23.165,1015.109,112.155,2,8,2
2025-02-08 03:00:00,2.435,280,24.106,1014.467,0.0,3,8,2
2025-02-08 04:00:00,3.016,296,25.221,1013.699,0.0,4,8,2
2025-02-08 05:00:00,4.881,304,24.904,1013.938,0.0,5,8,2
2025-02-08 06:00:00,3.189,322,26.613,1014.88,58.387,6,8,2
2025-02-08 07:00:00,4.891,323,23.318,1012.642,0.0,7,8,2
2025-02-08 08:00:00,5.279,338,25.641,1012.797,0.0,8,8,2
2025-02-08 09:00:00,4.955,316,25.247,1018.647,0.0,9,8,2
2025-02-08 10:00:00,4.206,298,26.496,1021.656,0.0,10,8,2
2025-02-08 11:00:00,3.224,257,25.528,1009.912,15.009,11,8,2
2025-02-08 12:00:00,6.065,258,25.681,1009.746,42.371,12,8,2
2025-02-08 13:00:00,5.621,247,27.634,1010.653,0.0,13,8,2
2025-02-08 14:00:00,5.063,234,24.528,1013.215,29.002,14,8,2
2025-02-08 15:00:00,3.914,243,24.492,1016.212,3.689,15,8,2
2025-02-08 16:00:00,3.94,239,22.936,1015.298,0.0,16,8,2
2025-02-08 17:00:00,3.967,216,22.535,1014.041,0.0,17,8,2
2025-02-08 18:00:00,4.117,265,21.743,1015.112,0.968,18,8,2
2025-02-08 19:00:00,4.432,268,21.675,1011.448,0.0,19,8,2
2025-02-08 20:00:00,2.687,252,22.089,1012.792,0.0,20,8,2
2025-02-08 21:00:00,1.256,243,22.402,1013.464,64.861,21,8,2
2025-02-08 22:00:00,2.526,243,20.731,1008.772,118.06,22,8,2
2025-02-08 23:00:00,0.815,243,21.206,1010.041,0.0,23,8,2
2025-02-09 00:00:00,1.917,270,19.536,1010.111,0.0,0,9,2
2025-02-09 01:00:00,2.111,272,21.317,1015.768,0.0,1,9,2
2025-02-09 02:00:00,3.403,309,23.194,1014.212,10.921,2,9,2
2025-02-09 03:00:00,5.639,305,23.842,1015.309,63.052,3,9,2
2025-02-09 04:00:00,1.966,316,23.837,1007.957,33.588,4,9,2
2025-02-09 05:00:00,5.756,338,25.418,1009.025,194.049,5,9,2
2025-02-09 06:00:00,4.229,2,25.651,1015.466,0.0,6,9,2
2025-02-09 07:00:00,4.521,29,27.101,1005.14,0.0,7,9,2
2025-02-09 08:00:00,2.692,27,26.455,1017.15,84.763,8,9,2
2025-02-09 09:00:00,4.951,30,25.946,1008.006,0.0,9,9,2
2025-02-09 10:00:00,4.634,350,26.841,1016.006,58.578,10,9,2
2025-02-09 11:00:00,4.429,350,22.783,1010.81,44.843,11,9,2
2025-02-09 12:00:00,2.189,12,26.426,1016.623,68.028,12,9,2
2025-02-09 13:00:00,3.727,31,21.082,1023.101,106.576,13,9,2
2025-02-09 14:00:00,5.034,33,22.749,1006.657,46.416,14,9,2
2025-02-09 15:00:00,4.111,67,24.623,1015.562,0.0,15,9,2
2025-02-09 16:00:00,5.314,63,23.873,1008.052,2.275,16,9,2
2025-02-09 17:00:00,5.528,53,21.134,1014.756,174.992,17,9,2
2025-02-09 18:00:00,3.43,48,20.966,1012.856,0.0,18,9,2
2025-02-09 19:00:00,5.202,31,22.867,1013.865,63.648,19,9,2
2025-02-09 20:00:00,3.891,46,20.195,1010.741,0.0,20,9,2
2025-02-09 21:00:00,3.393,55,23.202,1015.818,0.0,21,9,2
2025-02-09 22:00:00,3.239,69,20.443,1009.131,48.827,22,9,2
2025-02-09 23:00:00,3.138,65,21.073,1017.201,1.987,23,9,2
2025-02-10 00:00:00,0.021,67,22.943,1012.199,0.0,0,10,2
2025-02-10 01:00:00,1.872,31,21.666,1009.218,0.0,1,10,2
2025-02-10 02:00:00,1.195,41,20.949,1018.211,0.0,2,10,2
2025-02-10 03:00:00,4.517,46,22.757,1013.224,49.896,3,10,2
2025-02-10 04:00:00,5.666,30,23.626,1019.149,49.651,4,10,2
2025-02-10 05:00:00,5.322,32,22.802,1017.09,0.0,5,10,2
2025-02-10 06:00:00,4.085,31,24.841,1011.032,5.953,6,10,2
2025-02-10 07:00:00,2.919,66,24.856,1013.171,31.969,7,10,2
2025-02-10 08:00:00,3.046,50,27.302,1013.789,0.0,8,10,2
2025-02-10 09:00:00,6.157,59,26.5,1018.005,111.849,9,10,2
2025-02-10 10:00:00,4.184,43,26.185,1014.739,7.659,10,10,2
2025-02-10 11:00:00,1.648,36,26.258,1013.955,0.0,11,10,2
2025-02-10 12:00:00,4.704,44,26.319,1012.827,19.476,12,10,2
2025-02-10 13:00:00,6.185,44,26.286,1013.275,148.319,13,10,2
2025-02-10 14:00:00,6.769,47,23.703,1017.34,238.569,14,10,2
2025-02-10 15:00:00,6.142,56,22.916,1013.437,147.517,15,10,2
2025-02-10 16:00:00,6.007,51,24.711,1012.241,53.493,16,10,2
2025-02-10 17:00:00,4.514,70,22.12,1011.733,46.557,17,10,2
2025-02-10 18:00:00,1.454,68,20.206,1011.765,25.601,18,10,2
2025-02-10 19:00:00,2.762,70,21.841,1009.22,0.0,19,10,2
2025-02-10 20:00:00,3.767,80,21.417,1011.175,0.0,20,10,2
2025-02-10 21:00:00,3.143,87,18.759,1017.922,37.393,21,10,2
2025-02-10 22:00:00,2.839,102,20.806,1012.807,75.73,22,10,2
2025-02-10 23:00:00,1.823,111,21.552,1015.54,0.0,23,10,2
2025-02-11 00:00:00,1.47,123,21.538,1005.939,90.203,0,11,2
2025-02-11 01:00:00,4.671,121,22.352,1015.081,79.763,1,11,2
2025-02-11 02:00:00,5.829,105,20.552,1012.892,86.888,2,11,2
2025-02-11 03:00:00,4.148,83,23.371,1011.931,0.0,3,11,2
2025-02-11 04:00:00,4.049,56,23.391,1013.919,25.349,4,11,2
2025-02-11 05:00:00,2.694,91,23.946,1011.888,0.0,5,11,2
2025-02-11 06:00:00,4.25,55,26.278,1007.004,0.0,6,11,2
2025-02-11 07:00:00,6.158,80,27.607,1016.142,23.069,7,11,2
2025-02-11 08:00:00,3.096,69,28.432,1014.105,0.0,8,11,2
2025-02-11 09:00:00,4.475,94,28.122,1012.434,138.778,9,11,2
2025-02-11 10:00:00,5.058,58,26.478,1010.477,32.154,10,11,2
2025-02-11 11:00:00,5.25,57,26.894,1008.966,48.54,11,11,2
2025-02-11 12:00:00,6.578,87,27.057,1014.047,149.287,12,11,2
2025-02-11 13:00:00,7.411,103,25.777,1018.216,241.665,13,11,2
2025-02-11 14:00:00,4.993,100,25.146,1013.985,9.34,14,11,2
2025-02-11 15:00:00,5.149,68,25.24,1009.227,37.602,15,11,2
2025-02-11 16:00:00,4.403,48,23.4,1014.051,0.0,16,11,2
2025-02-11 17:00:00,3.209,76,21.825,1013.216,0.0,17,11,2
2025-02-11 18:00:00,3.733,73,21.495,1015.968,27.7,18,11,2
2025-02-11 19:00:00,4.244,75,22.155,1015.196,16.824,19,11,2
2025-02-11 20:00:00,3.784,84,20.951,1004.418,23.191,20,11,2
2025-02-11 21:00:00,2.294,64,21.09,1015.011,38.777,21,11,2
2025-02-11 22:00:00,2.242,75,21.42,1010.365,0.0,22,11,2
2025-02-11 23:00:00,2.217,71,20.305,1009.111,0.0,23,11,2
2025-02-12 00:00:00,1.784,80,22.082,1012.759,81.535,0,12,2
2025-02-12 01:00:00,3.022,73,22.134,1014.557,0.0,1,12,2
2025-02-12 02:00:00,3.622,48,20.841,1008.402,0.0,2,12,2
2025-02-12 03:00:00,4.565,44,24.791,1015.438,43.48,3,12,2
2025-02-12 04:00:00,2.877,59,23.239,1015.614,0.0,4,12,2
2025-02-12 05:00:00,2.781,70,22.625,1013.465,0.0,5,12,2
2025-02-12 06:00:00,5.329,74,24.066,1010.721,90.425,6,12,2
2025-02-12 07:00:00,4.297,94,24.692,1010.386,0.0,7,12,2
2025-02-12 08:00:00,4.289,94,26.427,1016.402,0.0,8,12,2
2025-02-12 09:00:00,4.13,99,26.301,1008.79,111.122,9,12,2
2025-02-12 10:00:00,5.632,94,26.291,1016.517,0.0,10,12,2
2025-02-12 11:00:00,6.18,115,27.3,1012.828,101.179,11,12,2
2025-02-12 12:00:00,6.273,124,26.631,1013.037,12.306,12,12,2
2025-02-12 13:00:00,5.004,118,26.097,1008.2,41.229,13,12,2
2025-02-12 14:00:00,3.481,95,25.566,1012.884,0.0,14,12,2
2025-02-12 15:00:00,6.102,118,25.077,1015.165,144.728,15,12,2
2025-02-12 16:00:00,5.602,108,21.028,1009.315,57.595,16,12,2
2025-02-12 17:00:00,3.802,113,22.349,1014.82,76.019,17,12,2
2025-02-12 18:00:00,5.254,159,19.462,1013.591,15.934,18,12,2
2025-02-12 19:00:00,3.351,177,21.523,1011.393,0.0,19,12,2
2025-02-12 20:00:00,4.871,210,21.027,1015.888,36.498,20,12,2
2025-02-12 21:00:00,5.362,204,22.022,1006.717,31.923,21,12,2
2025-02-12 22:00:00,2.712,227,22.127,1014.364,0.0,22,12,2
2025-02-12 23:00:00,3.565,231,21.084,1018.182,0.0,23,12,2
2025-02-13 00:00:00,4.091,241,20.66,1017.591,0.0,0,13,2
2025-02-13 01:00:00,6.419,281,22.348,1014.441,230.281,1,13,2
2025-02-13 02:00:00,3.391,280,21.775,1012.366,39.125,2,13,2
2025-02-13 03:00:00,5.014,284,23.144,1011.364,10.133,3,13,2
2025-02-13 04:00:00,4.031,271,25.11,1012.363,29.819,4,13,2
2025-02-13 05:00:00,2.393,291,24.028,1014.903,0.0,5,13,2
2025-02-13 06:00:00,3.281,285,26.372,1010.85,0.0,6,13,2
2025-02-13 07:00:00,3.828,307,26.817,1015.544,24.076,7,13,2
2025-02-13 08:00:00,2.888,281,25.305,1019.671,9.096,8,13,2
2025-02-13 09:00:00,4.238,294,27.884,1013.086,0.0,9,13,2
2025-02-13 10:00:00,5.468,286,27.62,1009.238,50.729,10,13,2
2025-02-13 11:00:00,5.055,303,26.765,1009.237,49.061,11,13,2
2025-02-13 12:00:00,4.008,306,25.394,1015.601,3.146,12,13,2
2025-02-13 13:00:00,4.071,300,24.772,1013.092,51.743,13,13,2
2025-02-13 14:00:00,4.179,297,24.515,1015.902,23.425,14,13,2
2025-02-13 15:00:00,4.366,285,25.075,1011.67,37.213,15,13,2
2025-02-13 16:00:00,5.334,304,22.496,1015.763,140.151,16,13,2
2025-02-13 17:00:00,4.556,289,23.397,1012.796,59.037,17,13,2
2025-02-13 18:00:00,2.25,288,20.674,1011.074,95.753,18,13,2
2025-02-13 19:00:00,2.35,298,21.321,1012.068,0.0,19,13,2
2025-02-13 20:00:00,3.117,331,21.25,1009.68,0.0,20,13,2
2025-02-13 21:00:00,4.389,334,23.788,1019.239,1.858,21,13,2
2025-02-13 22:00:00,4.951,333,19.135,1012.982,14.109,22,13,2
2025-02-13 23:00:00,5.665,342,22.693,1015.205,147.099,23,13,2
2025-02-14 00:00:00,4.025,308,21.526,1011.607,0.0,0,14,2
2025-02-14 01:00:00,4.27,290,22.345,1010.062,2.995,1,14,2
2025-02-14 02:00:00,1.878,287,22.637,1012.516,22.285,2,14,2
2025-02-14 03:00:00,3.373,278,23.765,1016.521,5.693,3,14,2
2025-02-14 04:00:00,2.245,253,23.828,1011.656,0.0,4,14,2
2025-02-14 05:00:00,3.173,272,26.528,1010.606,19.74,5,14,2
2025-02-14 06:00:00,7.158,280,24.944,1013.684,317.17,6,14,2
2025-02-14 07:00:00,5.433,286,27.448,1014.715,135.826,7,14,2
2025-02-14 08:00:00,3.634,277,25.763,1018.146,2.728,8,14,2
2025-02-14 09:00:00,4.592,282,26.729,1014.279,0.0,9,14,2
2025-02-14 10:00:00,3.889,295,25.581,1015.15,86.914,10,14,2
2025-02-14 11:00:00,3.167,294,27.275,1015.376,0.0,11,14,2
2025-02-14 12:00:00,6.44,306,28.129,1009.759,240.758,12,14,2
2025-02-14 13:00:00,6.259,295,25.797,1010.328,196.421,13,14,2
2025-02-14 14:00:00,5.293,300,25.01,1009.966,124.545,14,14,2
2025-02-14 15:00:00,4.029,324,23.172,1009.221,41.523,15,14,2
2025-02-14 16:00:00,3.593,350,23.454,1015.604,0.0,16,14,2
2025-02-14 17:00:00,5.455,17,21.047,1014.088,0.0,17,14,2
2025-02-14 18:00:00,4.509,26,21.154,1013.456,28.661,18,14,2
2025-02-14 19:00:00,0.186,30,21.924,1005.44,0.0,19,14,2
2025-02-14 20:00:00,5.011,26,22.787,1019.384,10.822,20,14,2
2025-02-14 21:00:00,3.923,358,24.31,1010.535,36.404,21,14,2
2025-02-14 22:00:00,3.705,337,20.17,1019.373,0.0,22,14,2
2025-02-14 23:00:00,4.472,338,22.735,1008.87,0.0,23,14,2
2025-02-15 00:00:00,4.026,340,21.725,1010.726,52.493,0,15,2
2025-02-15 01:00:00,4.254,8,21.756,1006.555,35.031,1,15,2
2025-02-15 02:00:00,3.06,35,23.1,1014.249,0.0,2,15,2
2025-02-15 03:00:00,1.849,26,23.392,1009.859,39.12,3,15,2
2025-02-15 04:00:00,3.313,44,24.231,1009.944,5.329,4,15,2
2025-02-15 05:00:00,5.239,39,24.379,1009.046,110.619,5,15,2
2025-02-15 06:00:00,3.6,55,23.9,1015.495,9.043,6,15,2
2025-02-15 07:00:00,3.096,73,24.323,1015.297,72.819,7,15,2
2025-02-15 08:00:00,5.277,99,27.406,1018.599,0.0,8,15,2
2025-02-15 09:00:00,4.132,94,26.556,1011.106,30.008,9,15,2
2025-02-15 10:00:00,3.864,116,26.238,1013.82,0.0,10,15,2
2025-02-15 11:00:00,3.837,86,26.825,1009.295,0.0,11,15,2
2025-02-15 12:00:00,4.166,113,27.435,1012.158,68.929,12,15,2
2025-02-15 13:00:00,2.488,116,26.192,1011.607,48.9,13,15,2
2025-02-15 14:00:00,3.055,120,24.545,1014.556,0.0,14,15,2
2025-02-15 15:00:00,4.022,87,26.067,1016.214,42.897,15,15,2
2025-02-15 16:00:00,4.207,84,25.71,1016.136,38.532,16,15,2
2025-02-15 17:00:00,5.214,112,23.638,1010.635,0.0,17,15,2
2025-02-15 18:00:00,6.196,108,23.504,1016.159,63.57,18,15,2
2025-02-15 19:00:00,6.019,125,23.228,1013.031,4.67,19,15,2
2025-02-15 20:00:00,5.171,129,22.647,1012.189,15.774,20,15,2
2025-02-15 21:00:00,3.595,152,21.762,1011.038,0.0,21,15,2
2025-02-15 22:00:00,2.49,159,21.678,1011.483,43.835,22,15,2
2025-02-15 23:00:00,2.852,146,21.722,1018.39,14.816,23,15,2
2025-02-16 00:00:00,3.641,151,20.201,1014.03,0.0,0,16,2
2025-02-16 01:00:00,4.217,184,22.865,1013.631,19.42,1,16,2
2025-02-16 02:00:00,4.254,197,21.04,1012.321,0.0,2,16,2
2025-02-16 03:00:00,3.513,199,22.45,1020.446,0.0,3,16,2
2025-02-16 04:00:00,4.436,243,25.748,1017.023,0.0,4,16,2
2025-02-16 05:00:00,5.409,268,25.963,1010.944,84.028,5,16,2
2025-02-16 06:00:00,5.414,287,27.448,1012.287,74.41,6,16,2
2025-02-16 07:00:00,4.486,297,25.936,1012.465,42.284,7,16,2
2025-02-16 08:00:00,3.366,314,25.326,1013.545,0.0,8,16,2
2025-02-16 09:00:00,3.054,332,26.685,1011.004,9.41,9,16,2
2025-02-16 10:00:00,3.206,297,27.162,1014.424,0.0,10,16,2
2025-02-16 11:00:00,4.351,308,26.995,1017.464,0.0,11,16,2
2025-02-16 12:00:00,5.007,309,27.927,1009.167,30.038,12,16,2
2025-02-16 13:00:00,2.946,304,25.628,1009.723,14.429,13,16,2
2025-02-16 14:00:00,3.246,304,25.841,1011.658,0.0,14,16,2
2025-02-16 15:00:00,4.1,280,23.495,1011.797,0.0,15,16,2
2025-02-16 16:00:00,2.943,251,24.441,1019.103,0.0,16,16,2
2025-02-16 17:00:00,3.974,277,23.134,1016.113,56.072,17,16,2
2025-02-16 18:00:00,3.327,289,21.522,1015.941,0.0,18,16,2
2025-02-16 19:00:00,2.52,249,21.541,1012.314,7.732,19,16,2
2025-02-16 20:00:00,3.049,242,21.156,1012.249,13.497,20,16,2
2025-02-16 21:00:00,3.532,262,20.787,1008.752,0.0,21,16,2
2025-02-16 22:00:00,2.212,261,23.172,1015.453,14.741,22,16,2
2025-02-16 23:00:00,2.464,287,21.067,1014.581,0.0,23,16,2
2025-02-17 00:00:00,3.381,310,21.311,1016.909,0.0,0,17,2
2025-02-17 01:00:00,2.313,289,19.593,1012.419,78.89,1,17,2
2025-02-17 02:00:00,1.016,290,21.68,1012.626,82.762,2,17,2
2025-02-17 03:00:00,0.838,286,23.174,1013.561,46.361,3,17,2
2025-02-17 04:00:00,2.186,265,23.447,1015.727,60.522,4,17,2
2025-02-17 05:00:00,1.715,243,26.699,1008.64,0.0,5,17,2
2025-02-17 06:00:00,2.807,232,25.552,1015.259,0.0,6,17,2
2025-02-17 07:00:00,5.595,224,27.894,1012.99,44.202,7,17,2
2025-02-17 08:00:00,3.1,233,26.869,1009.875,132.864,8,17,2
2025-02-17 09:00:00,3.631,256,27.104,1006.797,0.0,9,17,2
2025-02-17 10:00:00,6.63,269,27.019,1012.642,211.129,10,17,2
2025-02-17 11:00:00,5.635,286,26.991,1017.394,86.621,11,17,2
2025-02-17 12:00:00,4.404,285,28.716,1018.075,29.509,12,17,2
2025-02-17 13:00:00,4.198,300,23.364,1014.117,4.886,13,17,2
2025-02-17 14:00:00,4.727,301,23.102,1018.937,0.0,14,17,2
2025-02-17 15:00:00,6.252,297,24.116,1012.922,0.0,15,17,2
2025-02-17 16:00:00,4.066,335,24.004,1015.911,74.793,16,17,2
2025-02-17 17:00:00,2.969,297,24.044,1011.697,0.0,17,17,2
2025-02-17 18:00:00,1.771,267,23.075,1011.507,0.0,18,17,2
2025-02-17 19:00:00,2.968,278,21.448,1011.019,24.088,19,17,2
2025-02-17 20:00:00,1.518,277,22.685,1006.87,23.033,20,17,2
2025-02-17 21:00:00,2.053,255,22.434,1016.912,42.234,21,17,2
2025-02-17 22:00:00,1.665,240,21.353,1011.126,61.364,22,17,2
2025-02-17 23:00:00,3.803,227,22.426,1010.647,0.0,23,17,2
2025-02-18 00:00:00,2.694,247,22.017,1009.454,0.0,0,18,2
2025-02-18 01:00:00,3.425,273,21.522,1012.381,0.0,1,18,2
2025-02-18 02:00:00,1.44,306,23.676,1018.284,45.19,2,18,2
2025-02-18 03:00:00,2.895,281,23.708,1019.275,0.0,3,18,2
2025-02-18 04:00:00,1.951,260,24.358,1008.011,7.051,4,18,2
2025-02-18 05:00:00,2.667,238,26.894,1011.93,51.267,5,18,2
2025-02-18 06:00:00,6.06,265,22.894,1009.891,151.461,6,18,2
2025-02-18 07:00:00,5.807,276,24.732,1015.959,118.878,7,18,2
2025-02-18 08:00:00,4.609,281,25.456,1013.854,73.377,8,18,2
2025-02-18 09:00:00,8.125,289,26.71,1011.084,325.469,9,18,2
2025-02-18 10:00:00,4.583,292,26.906,1013.212,102.836,10,18,2
2025-02-18 11:00:00,5.844,276,25.264,1011.562,100.246,11,18,2
2025-02-18 12:00:00,3.134,289,25.557,1017.837,73.414,12,18,2
2025-02-18 13:00:00,3.688,290,25.2,1014.635,0.0,13,18,2
2025-02-18 14:00:00,2.52,272,28.539,1015.003,0.0,14,18,2
2025-02-18 15:00:00,3.884,286,27.015,1004.993,100.661,15,18,2
2025-02-18 16:00:00,3.976,282,23.579,1012.793,0.0,16,18,2
2025-02-18 17:00:00,3.459,290,22.866,1019.243,0.0,17,18,2
2025-02-18 18:00:00,4.773,292,21.215,1016.972,49.345,18,18,2
2025-02-18 19:00:00,3.171,312,19.706,1007.453,42.527,19,18,2
2025-02-18 20:00:00,3.578,320,21.408,1012.054,60.001,20,18,2
2025-02-18 21:00:00,4.199,308,20.086,1009.389,18.444,21,18,2
2025-02-18 22:00:00,1.701,318,21.116,1018.127,0.0,22,18,2
2025-02-18 23:00:00,1.72,328,19.436,1013.727,38.865,23,18,2
2025-02-19 00:00:00,2.667,341,20.862,1010.632,39.741,0,19,2
2025-02-19 01:00:00,3.686,3,22.46,1013.038,0.0,1,19,2
2025-02-19 02:00:00,5.005,357,23.364,1005.113,105.427,2,19,2
2025-02-19 03:00:00,3.652,12,24.163,1009.681,0.0,3,19,2
2025-02-19 04:00:00,3.217,346,22.857,1013.045,56.929,4,19,2
2025-02-19 05:00:00,2.565,348,26.238,1015.473,0.0,5,19,2
2025-02-19 06:00:00,3.865,347,24.961,1007.112,41.016,6,19,2
2025-02-19 07:00:00,3.684,16,27.279,1011.792,29.14,7,19,2
2025-02-19 08:00:00,3.754,17,26.954,1015.965,0.0,8,19,2
2025-02-19 09:00:00,4.063,32,25.58,1008.581,28.809,9,19,2
2025-02-19 10:00:00,4.955,4,26.918,1013.623,20.803,10,19,2
2025-02-19 11:00:00,3.978,2,27.597,1013.133,42.462,11,19,2
2025-02-19 12:00:00,3.405,352,27.56,1018.079,120.421,12,19,2
2025-02-19 13:00:00,4.554,40,26.15,1012.245,0.0,13,19,2
2025-02-19 14:00:00,0.872,32,27.514,1012.421,0.0,14,19,2
2025-02-19 15:00:00,2.362,37,26.148,1015.5,0.0,15,19,2
2025-02-19 16:00:00,2.095,43,23.851,1008.957,0.0,16,19,2
2025-02-19 17:00:00,4.589,18,24.288,1012.273,0.0,17,19,2
2025-02-19 18:00:00,3.377,13,25.0,1011.568,0.0,18,19,2
2025-02-19 19:00:00,2.728,24,24.434,1012.519,47.984,19,19,2
2025-02-19 20:00:00,3.004,30,20.161,1015.481,0.0,20,19,2
2025-02-19 21:00:00,2.386,354,20.257,1014.598,24.793,21,19,2
2025-02-19 22:00:00,2.358,348,23.086,1010.69,35.116,22,19,2
